team,conf,fg_pct,fg_pct_rk,ft_pct,ft_pct_rk,fg2_pct,fg2_pct_rk,fg3_pct,fg3_pct_rk,ts_pct,ts_pct_rk,ast_rate,ast_rate_rk,fg3_rate,fg3_rate_rk,to_rate,to_rate_rk,ft_rate,ft_rate_rk,orb_rate,orb_rate_rk
Kent St.,MAC,0.39764201500535906,148,0.7385159010600707,284,0.4467741935483871,160,0.3003194888178914,119,0.494080490203495,168,0.4582210242587601,24,0.3354769560557342,196,0.1880969198169702,218,0.3033226152197213,239,0.27638190954773867,64
Lamar,Slnd,0.4009546539379475,157,0.7286245353159851,243,0.4413793103448276,140,0.31007751937984496,168,0.4956292609477603,178,0.5714285714285714,237,0.30787589498806683,119,0.20127614084318832,146,0.32100238663484487,273,0.27808471454880296,70
La Salle,A10,0.4224066390041494,252,0.7035928143712575,151,0.4931506849315068,304,0.2810945273631841,47,0.5051924613154235,222,0.6227897838899804,322,0.33360995850622405,190,0.1825920820334228,245,0.27717842323651454,163,0.38633193863319387,341
Lehigh,Pat,0.3882657463330457,99,0.7564935064935064,315,0.41834451901565994,64,0.28679245283018867,64,0.46696845162685785,66,0.48,42,0.2286453839516825,2,0.15308926281631904,345,0.2657463330457291,136,0.28396739130434784,91
Le Moyne,NEC,0.4281984334203655,273,0.6836363636363636,80,0.48933143669985774,294,0.33183856502242154,257,0.5196850393700787,276,0.6504065040650406,341,0.38816362053959963,333,0.20326223337515684,131,0.23933855526544823,72,0.38282387190684136,340
Liberty,CUSA,0.3921901528013582,118,0.7400530503978779,289,0.42363877822045154,80,0.33647058823529413,269,0.5007887609012709,200,0.5865800865800865,267,0.3607809847198642,281,0.16001200090006748,332,0.3200339558573854,271,0.3508771929824561,296
Longwood,BSth,0.43938091143594155,309,0.6805555555555556,72,0.49719101123595505,315,0.34811529933481156,299,0.5330614396923363,311,0.6144814090019569,308,0.38779019776440243,332,0.20275449397918058,136,0.24763542562338778,87,0.3885630498533724,345
Louisiana Tech,CUSA,0.4280442804428044,271,0.7016949152542373,146,0.48783783783783785,291,0.29941860465116277,113,0.5099686933596969,251,0.5280172413793104,130,0.3173431734317343,152,0.18744142455482662,227,0.272140221402214,151,0.31124807395993837,183
UMass Lowell,AE,0.4296160877513711,279,0.746268656716418,297,0.4717208182912154,246,0.2965779467680608,98,0.5025084163971218,211,0.551063829787234,187,0.24040219378427788,5,0.1838482881232659,240,0.2449725776965265,80,0.31703470031545744,195
Loyola Chicago,A10,0.43345323741007197,293,0.7070063694267515,170,0.46808510638297873,231,0.3611111111111111,320,0.5263326294234337,296,0.6556016597510373,344,0.3237410071942446,164,0.22741879665793246,53,0.2823741007194245,180,0.34408602150537637,276
Loyola Marymount,WCC,0.4318181818181818,285,0.7044673539518901,154,0.5144596651445966,340,0.27887323943661974,44,0.5166485386477667,267,0.551487414187643,188,0.35079051383399207,250,0.19262910399138836,188,0.2875494071146245,195,0.3288135593220339,241
Loyola MD,Pat,0.4380081300813008,307,0.656934306569343,21,0.47832817337461303,270,0.3609467455621302,319,0.5269066415586297,298,0.5986078886310905,287,0.3434959349593496,225,0.2085184442087764,114,0.2784552845528455,167,0.29442508710801396,116
Manhattan,MAAC,0.365625,23,0.6712328767123288,42,0.3866057838660578,9,0.3201320132013201,211,0.44776401984172065,19,0.5868945868945868,268,0.315625,150,0.21247092503131151,103,0.228125,48,0.29411764705882354,114
Marist,MAAC,0.3781362007168459,60,0.75,307,0.44166666666666665,141,0.26262626262626265,14,0.4611260493179434,49,0.514218009478673,97,0.3548387096774194,263,0.1621057259039455,326,0.2114695340501792,24,0.30515759312320917,157
McNeese St.,Slnd,0.4847972972972973,352,0.6755952380952381,59,0.5203725261932479,342,0.39076923076923076,334,0.563881547333013,354,0.6236933797909407,323,0.27449324324324326,31,0.15751119657903395,338,0.28378378378378377,184,0.38650306748466257,342
UMBC,AE,0.4260485651214128,262,0.6745098039215687,54,0.4733637747336377,255,0.30120481927710846,123,0.5003928501276763,198,0.5310880829015544,136,0.27483443708609273,34,0.19139135959339262,199,0.2814569536423841,179,0.3296296296296296,247
Maryland Eastern Shore,MEAC,0.3821656050955414,78,0.697452229299363,126,0.4170692431561997,58,0.3146417445482866,188,0.4814101614575618,116,0.5555555555555556,200,0.34076433121019106,213,0.2099242224757892,110,0.3333333333333333,295,0.3164128595600677,193
Mercer,SC,0.41813804173354735,239,0.695852534562212,119,0.4594594594594595,202,0.29906542056074764,107,0.5010577886649593,202,0.4740882917466411,34,0.2576243980738363,17,0.19721111086281257,166,0.34831460674157305,315,0.31829896907216493,202
Miami FL,ACC,0.37339449541284403,47,0.7377049180327869,279,0.4072524407252441,35,0.30831099195710454,156,0.4631021580811118,58,0.601965601965602,293,0.3422018348623853,218,0.2286840681285269,49,0.22385321100917432,39,0.3375886524822695,267
Middle Tennessee,CUSA,0.3609671848013817,16,0.6946564885496184,116,0.39617486338797814,21,0.3004694835680751,120,0.4500188489570244,23,0.5167464114832536,102,0.36787564766839376,302,0.18913824286114578,211,0.22625215889464595,44,0.2822164948453608,81
Mississippi Valley St.,SWAC,0.44113263785394935,314,0.6915708812260536,102,0.4988584474885845,320,0.33261802575107297,260,0.540822559299603,328,0.6013513513513513,291,0.3472429210134128,236,0.1967618619293906,168,0.3889716840536513,343,0.43017456359102246,355
Monmouth,CAA,0.36811023622047245,31,0.6557377049180327,20,0.40131578947368424,27,0.26953125,24,0.43485614584816984,9,0.47593582887700536,37,0.25196850393700787,13,0.16252161984851196,325,0.24015748031496062,73,0.2705530642750374,48
Morehead St.,OVC,0.41375661375661377,219,0.7509433962264151,308,0.4578696343402226,195,0.3259493670886076,239,0.5105501130369254,253,0.4859335038363171,52,0.3343915343915344,193,0.20096342014150234,150,0.2804232804232804,173,0.32062391681109187,207
Navy,Pat,0.4437564499484004,322,0.720125786163522,222,0.476831091180867,268,0.37,327,0.5410669840926307,329,0.586046511627907,263,0.30959752321981426,127,0.20102023171364342,148,0.3281733746130031,285,0.289198606271777,104
UNC Asheville,BSth,0.39006342494714585,108,0.6528662420382165,15,0.42401215805471126,82,0.3125,181,0.47640569657615106,100,0.46883468834688347,31,0.3044397463002114,106,0.20757806104549173,118,0.33192389006342493,290,0.30560271646859083,160
North Carolina Central,MEAC,0.4164432529043789,234,0.6554878048780488,18,0.4581218274111675,199,0.31722054380664655,197,0.4955197416331571,176,0.5686695278969958,231,0.2957998212689902,83,0.2086047910193445,113,0.2931188561215371,212,0.35829662261380324,307
Charlotte,Amer,0.3757523645743766,56,0.69164265129683,104,0.4186666666666667,65,0.29782082324455206,103,0.4700991122461389,78,0.597254004576659,285,0.355116079105761,264,0.2190326946363701,78,0.29836629406706794,225,0.28342245989304815,86
UNC Greensboro,SC,0.39893048128342246,150,0.7388059701492538,285,0.434654919236417,116,0.3031496062992126,133,0.48484215325000946,131,0.5227882037533512,112,0.2716577540106952,28,0.18938810704277398,210,0.28663101604278074,190,0.32597623089983024,226
Louisiana Monroe,SB,0.36565836298932386,24,0.7071823204419889,171,0.4153225806451613,53,0.26842105263157895,21,0.4597593666230285,46,0.49148418491484186,60,0.33807829181494664,207,0.17700477143296905,276,0.3220640569395018,278,0.32756324900133155,234
Nebraska Omaha,Sum,0.5008264462809917,355,0.6984126984126984,133,0.5785997357992074,353,0.3708609271523179,328,0.5972448267844688,358,0.5759075907590759,245,0.3743801652892562,311,0.18043017411809542,259,0.31239669421487604,260,0.3611111111111111,314
UNLV,MWC,0.38642297650130547,92,0.759825327510917,320,0.4276649746192893,93,0.296398891966759,97,0.4676897964409167,69,0.4954954954954955,63,0.31418624891209745,141,0.17927972891328903,266,0.19930374238468232,15,0.22946175637393768,5
Nevada,MWC,0.41298467087466184,215,0.711484593837535,189,0.44415243101182655,150,0.3448275862068966,292,0.5094464804751675,248,0.49563318777292575,64,0.31379621280432823,139,0.2341084521015317,37,0.3219116321009919,277,0.3362573099415205,264
New Orleans,Slnd,0.39722463139635733,144,0.762987012987013,327,0.45047489823609227,175,0.30288461538461536,129,0.49552975506782976,177,0.5786026200873362,252,0.36079791847354725,282,0.2145661131836247,96,0.26712922810060713,139,0.3259361997226075,225
Nicholls St.,Slnd,0.3925759280089989,124,0.7166666666666667,212,0.4646098003629764,216,0.27514792899408286,33,0.4926542605288932,162,0.5931232091690545,274,0.38020247469066365,324,0.21521906225980014,92,0.3374578177727784,297,0.30728241563055064,165
North Carolina A&T,CAA,0.3533834586466165,10,0.6618705035971223,29,0.3877551020408163,10,0.2944606413994169,84,0.4476322485094748,18,0.6352583586626139,332,0.3684210526315789,304,0.20822057850742678,115,0.29860365198711064,227,0.326984126984127,233
North Dakota St.,Sum,0.4636752136752137,345,0.7009063444108762,143,0.5050359712230216,329,0.34439834024896265,290,0.5468547760807662,341,0.4700460829493088,32,0.25747863247863245,16,0.21486019569698903,93,0.35363247863247865,321,0.30711610486891383,164
Norfolk St.,MEAC,0.389321468298109,105,0.7013422818791947,145,0.44874274661508706,167,0.3089005235602094,160,0.4984856133266028,190,0.6571428571428571,346,0.42491657397107896,353,0.26792313377679233,4,0.3314794215795328,289,0.2933104631217839,112
North Alabama,ASun,0.44782608695652176,329,0.7264705882352941,240,0.4970484061393152,313,0.3102310231023102,170,0.5274699907663897,301,0.49514563106796117,62,0.2634782608695652,23,0.1880544795701612,220,0.2956521739130435,220,0.3516320474777448,298
North Florida,ASun,0.4294117647058823,277,0.6698412698412698,38,0.48066298342541436,275,0.30405405405405406,139,0.507940617987226,238,0.5251141552511416,120,0.2901960784313726,67,0.1803904923599321,260,0.3088235294117647,251,0.36451612903225805,321
Northern Colorado,BSky,0.426264800861141,264,0.7400881057268722,290,0.49300155520995337,302,0.2762237762237762,36,0.5049179690537283,220,0.5277777777777778,129,0.3078579117330463,118,0.1814015657819362,255,0.24434876210979548,78,0.29676258992805754,125
Northern Illinois,MAC,0.392226148409894,120,0.7101449275362319,186,0.43275632490013316,114,0.3123359580052493,180,0.47987937196834307,106,0.545045045045045,166,0.3365724381625442,200,0.1578834215688909,337,0.24381625441696114,76,0.3028169014084507,147
Northern Iowa,MVC,0.44682926829268294,326,0.7447552447552448,294,0.48396946564885496,286,0.3810810810810811,332,0.5517708804004032,346,0.5851528384279476,262,0.36097560975609755,284,0.167168413130319,313,0.27902439024390246,168,0.2677966101694915,42
Cal St. Northridge,BW,0.41852181656277826,242,0.6751592356687898,56,0.4802342606149341,273,0.32272727272727275,222,0.511433917980272,254,0.6276595744680851,329,0.39180765805877116,338,0.19164701056301917,195,0.27960819234194123,170,0.3672566371681416,323
Northern Arizona,BSky,0.4412017167381974,315,0.7279596977329975,242,0.4857849196538937,288,0.3398876404494382,278,0.5366953302281141,321,0.5486381322957199,174,0.3055793991416309,112,0.18196473059449952,248,0.3407725321888412,303,0.28075253256150506,76
Northwestern St.,Slnd,0.38271604938271603,82,0.7292993630573248,246,0.4268104776579353,89,0.29411764705882354,82,0.4810117460546227,113,0.49731182795698925,67,0.3323045267489712,187,0.18320138909326347,241,0.3230452674897119,279,0.296998420221169,126
Oakland,Horz,0.46673596673596673,346,0.7024793388429752,147,0.5230998509687034,345,0.33676975945017185,270,0.5576257889669436,351,0.5612472160356348,215,0.3024948024948025,99,0.23677979479084452,32,0.37733887733887733,336,0.3357798165137615,262
Oregon,P12,0.3768707482993197,58,0.6616915422885572,28,0.41164021164021164,42,0.3142857142857143,185,0.4510921177587844,24,0.6642599277978339,350,0.35714285714285715,268,0.13248424662109506,356,0.13673469387755102,1,0.30383795309168443,151
Pepperdine,WCC,0.4142988084326306,223,0.7115987460815048,190,0.4625668449197861,209,0.30903790087463556,161,0.5022901507276507,210,0.5508849557522124,182,0.31439046746104493,144,0.17322876940430787,290,0.2923923006416132,209,0.3640483383685801,317
Portland,WCC,0.39452780229479256,131,0.7057057057057057,161,0.4268867924528302,90,0.2982456140350877,105,0.47439664874327875,93,0.5682326621923938,228,0.25154457193292146,12,0.22289434686490295,60,0.293909973521624,215,0.360056258790436,312
Portland St.,BSky,0.4747572815533981,351,0.7126865671641791,197,0.5102827763496144,337,0.36507936507936506,322,0.5492543034357794,343,0.6666666666666666,352,0.2446601941747573,10,0.17232428690912235,298,0.26019417475728157,119,0.37985865724381623,337
Prairie View A&M,SWAC,0.4344569288389513,297,0.6585365853658537,23,0.4717314487632509,247,0.3446808510638298,291,0.5293971101145989,306,0.617816091954023,312,0.2933832709113608,74,0.19810881001531597,161,0.4606741573033708,357,0.37060041407867494,328
Presbyterian,BSth,0.40535714285714286,178,0.6788321167883211,68,0.4427083333333333,143,0.32386363636363635,226,0.4868768943057974,141,0.5330396475770925,141,0.3142857142857143,142,0.1732686463720211,289,0.24464285714285713,79,0.30858806404657935,174
Providence,BE,0.3684603886397608,32,0.6824324324324325,76,0.4229390681003584,77,0.2774451097804391,40,0.4519015964692421,26,0.5273833671399595,127,0.3744394618834081,312,0.1724682117413653,297,0.22122571001494767,36,0.3137931034482759,189
Purdue,B10,0.42592592592592593,261,0.7737704918032787,340,0.45696969696969697,191,0.35537190082644626,313,0.5207230373619725,282,0.5533596837944664,194,0.3055555555555556,111,0.1928946404590404,185,0.25673400673400676,105,0.2988505747126437,133
Queens,ASun,0.4261424017003188,263,0.6719817767653758,44,0.49498327759197325,307,0.30612244897959184,149,0.5299075968117373,307,0.5835411471321695,259,0.3645058448459086,291,0.21574376279249874,89,0.4665249734325186,358,0.33889816360601,269
Quinnipiac,MAAC,0.41304347826086957,216,0.7291666666666666,245,0.46607669616519176,226,0.31842105263157894,205,0.5085589844013775,242,0.6041189931350115,298,0.3591682419659735,275,0.16845415239485653,305,0.2722117202268431,152,0.308562197092084,173
Radford,BSth,0.3991304347826087,152,0.7403508771929824,291,0.44638069705093836,159,0.3118811881188119,177,0.492002509016779,158,0.5381263616557734,152,0.35130434782608694,253,0.2025759659872452,138,0.24782608695652175,88,0.3078014184397163,168
Rider,MAAC,0.39562443026435734,138,0.7043795620437956,153,0.45507246376811594,186,0.29484029484029484,89,0.4849863661749729,136,0.5967741935483871,283,0.37101185050136737,308,0.1652314611671786,318,0.2497721057429353,95,0.3590504451038576,310
Robert Morris,Horz,0.41181988742964354,211,0.6992665036674817,138,0.46,205,0.319672131147541,208,0.5140614465953963,261,0.571753986332574,238,0.3433395872420263,224,0.20128721249262801,145,0.38367729831144465,340,0.3267776096822995,231
Sacred Heart,NEC,0.4207818930041152,248,0.7137809187279152,202,0.4688427299703264,235,0.31208053691275167,178,0.5075146828147229,236,0.5207823960880196,108,0.3065843621399177,116,0.23187065680340732,41,0.2911522633744856,203,0.3383838383838384,268
Sam Houston St.,CUSA,0.46910994764397906,348,0.6756756756756757,60,0.502127659574468,325,0.376,330,0.5482658213851314,342,0.6004464285714286,290,0.2617801047120419,20,0.23695016312296097,30,0.3099476439790576,254,0.3733826247689464,329
Samford,SC,0.40352697095435686,167,0.7207207207207207,224,0.46564885496183206,222,0.27184466019417475,29,0.4813126365759927,115,0.5295629820051414,133,0.32053941908713696,160,0.19428085726428268,179,0.23029045643153526,52,0.31092436974789917,181
San Francisco,WCC,0.4040315512708151,172,0.7710437710437711,337,0.4711673699015471,242,0.2930232558139535,80,0.5020917211877202,206,0.5509761388286334,183,0.3768624014022787,314,0.18255682402550652,246,0.26029798422436456,120,0.27136431784107945,50
UC Santa Barbara,BW,0.38164251207729466,73,0.7354260089686099,270,0.4195323246217332,67,0.2922077922077922,77,0.46067495057893254,48,0.4911392405063291,59,0.2975845410628019,86,0.17297754941173038,292,0.21545893719806763,29,0.3090909090909091,176
Santa Clara,WCC,0.42272727272727273,253,0.6789667896678967,69,0.48079470198675495,276,0.2956521739130435,91,0.49867130343492666,191,0.5806451612903226,255,0.31363636363636366,138,0.20167098818784213,142,0.24636363636363637,84,0.2781954887218045,72
Southeastern Louisiana,Slnd,0.36616454229432216,25,0.7475083056478405,301,0.41354723707664887,49,0.2781456953642384,41,0.4726553082054167,87,0.5474683544303798,173,0.3499420625724218,248,0.2158432064532392,88,0.3487833140208575,316,0.291958041958042,108
Southeast Missouri St.,OVC,0.42927794263105834,275,0.6666666666666666,31,0.4900763358778626,296,0.31741573033707865,200,0.5254685814455232,294,0.6036866359447005,297,0.35212660731948564,256,0.22016877415284314,74,0.39465875370919884,347,0.351575456053068,297
Seattle,WAC,0.44715447154471544,327,0.7139107611548556,203,0.5263157894736842,347,0.3094059405940594,163,0.5440751898575283,334,0.6525252525252525,342,0.36495031616982837,293,0.1894902838539017,208,0.34417344173441733,307,0.3643410852713178,320
Seton Hall,BE,0.3921951219512195,119,0.6701388888888888,39,0.4298780487804878,101,0.3252032520325203,234,0.4849268919529052,133,0.5845771144278606,260,0.36,279,0.2456246070006288,17,0.2809756097560976,174,0.29635258358662614,123
Siena,MAAC,0.38783649052841473,98,0.6840390879478827,83,0.4176829268292683,62,0.3314121037463977,256,0.484588078166737,129,0.5578406169665809,208,0.3459621136590229,233,0.22213412800393692,62,0.30608175473579263,245,0.35248447204968947,300
SIU Edwardsville,OVC,0.4456437933693138,324,0.6780383795309168,64,0.5074798619102416,333,0.32009345794392524,210,0.5357998084291187,317,0.6245674740484429,326,0.3299922898997687,181,0.15463685642951933,341,0.361603700848111,330,0.3559539052496799,303
SMU,Amer,0.3914120561519405,115,0.7736389684813754,339,0.4423320659062104,142,0.2962085308056872,94,0.492100017588087,159,0.6434599156118144,338,0.34847233691164325,245,0.2018063127354407,141,0.28819157720891825,196,0.3094928478543563,178
South Carolina St.,MEAC,0.42135761589403975,251,0.7083333333333334,177,0.46580645161290324,225,0.3418013856812933,285,0.5155060656517603,265,0.618860510805501,315,0.35844370860927155,273,0.17834457148441318,268,0.2582781456953642,110,0.39452054794520547,349
South Dakota St.,Sum,0.3737280296022202,48,0.6753731343283582,57,0.4309859154929577,104,0.2641509433962264,17,0.4533246588596403,32,0.5297029702970297,135,0.34320074005550416,222,0.16737040946719262,312,0.2479185938945421,89,0.2808022922636103,77
Southern Miss,SB,0.39587426326129665,139,0.6843971631205674,84,0.4435857805255023,146,0.31266846361185985,182,0.48814443821798825,147,0.5707196029776674,236,0.3644400785854617,289,0.19177965861805418,194,0.2770137524557957,162,0.3118279569892473,184
South Carolina,SEC,0.31281198003327787,1,0.6301369863013698,3,0.33292831105710813,1,0.2691292875989446,22,0.38202039495979545,1,0.4973404255319149,68,0.31530782029950083,149,0.17947875325463233,265,0.1821963394342762,9,0.28250591016548465,83
Southern,SWAC,0.43326039387308535,291,0.6818181818181818,74,0.5059021922428331,331,0.29906542056074764,107,0.5276551156350572,302,0.6641414141414141,349,0.35120350109409193,252,0.2450772664350086,20,0.3851203501094092,342,0.3339483394833948,256
St. Francis PA,NEC,0.44207836456558774,318,0.764367816091954,329,0.4835443037974684,284,0.3567708333333333,316,0.54290493700645015,333,0.5472061657032755,172,0.3270868824531516,170,0.16801243793570392,309,0.29642248722316866,221,0.3391812865497076,270
St. John's,BE,0.4278481012658228,270,0.7644230769230769,330,0.4736238532110092,258,0.3003194888178914,119,0.4962711120859838,182,0.5502958579881657,180,0.2641350210970464,25,0.22140626524836537,64,0.17552742616033756,6,0.329004329004329,243
Saint Joseph's,A10,0.37447168216398985,49,0.6702702702702703,40,0.4028950542822678,31,0.307909604519774,154,0.44250237266687753,14,0.45598194130925507,21,0.2992392223161454,88,0.19791930981984268,162,0.15638207945900254,3,0.27440633245382584,61
Saint Mary's,WCC,0.411231884057971,202,0.7398648648648649,288,0.4786729857819905,271,0.3205944798301486,214,0.517727508426238,270,0.6563876651982379,345,0.4266304347826087,354,0.20588840848260243,121,0.26811594202898553,142,0.3536404160475483,301
Saint Peter's,MAAC,0.41141732283464566,207,0.678030303030303,63,0.4482758620689655,164,0.3492063492063492,302,0.5065538439796495,231,0.6483253588516746,339,0.3720472440944882,309,0.21766770778628486,82,0.25984251968503935,118,0.3284552845528455,239
Stephen F. Austin,WAC,0.40509915014164305,175,0.678343949044586,66,0.4525862068965517,182,0.3140495867768595,184,0.49492131377593634,170,0.5571095571095571,205,0.34277620396600567,220,0.1928315218857035,186,0.29650613786591123,222,0.31203566121842496,185
Stony Brook,CAA,0.3472222222222222,6,0.6830357142857143,79,0.39225806451612905,16,0.2546419098143236,8,0.4194121033776868,3,0.525,119,0.3272569444444444,171,0.18824323622578804,216,0.19444444444444445,12,0.2705128205128205,47
Missouri St.,MVC,0.44191096634093374,317,0.713091922005571,199,0.48811410459587956,292,0.3413793103448276,283,0.5417253651664565,330,0.48894348894348894,55,0.31487513572204123,148,0.2298423937871174,46,0.38979370249728557,344,0.26785714285714285,43
Tarleton St.,WAC,0.39741035856573703,146,0.7361563517915309,273,0.4577922077922078,194,0.3015463917525773,125,0.5008427854057661,201,0.5463659147869674,169,0.38645418326693226,330,0.1758219495253531,281,0.3057768924302789,242,0.28818897637795277,101
TCU,B12,0.3506825938566553,9,0.7226277372262774,232,0.4023136246786632,29,0.24873096446700507,4,0.4324750881970663,7,0.5328467153284672,140,0.3361774744027304,197,0.1582484565891271,334,0.23378839590443687,58,0.2930591259640103,111
Tennessee Martin,OVC,0.41116751269035534,200,0.7607843137254902,323,0.45585874799357945,190,0.3342541436464088,262,0.5126686110098432,256,0.6419753086419753,336,0.36751269035532996,301,0.1885815707735542,213,0.25888324873096447,114,0.31840796019900497,203
Tennessee,SEC,0.40048154093097915,156,0.6933333333333334,111,0.42359550561797754,78,0.34269662921348315,287,0.47434944237918214,92,0.5230460921843687,114,0.2857142857142857,55,0.1471147748890298,351,0.18057784911717495,8,0.3089005235602094,175
Tennessee St.,OVC,0.4298342541436464,280,0.7541899441340782,312,0.47676419965576594,267,0.345679012345679,294,0.5458720777020668,339,0.6195372750642674,316,0.3580110497237569,271,0.23862072919055263,27,0.39558011049723757,348,0.379182156133829,335
Tennessee Tech,OVC,0.45434298440979953,336,0.7323076923076923,258,0.49455676516329705,306,0.35294117647058826,311,0.5494716618635928,344,0.5784313725490197,251,0.28396436525612473,53,0.23002958579881658,45,0.3619153674832962,331,0.288135593220339,100
UTSA,Amer,0.35968722849695917,15,0.6675,32,0.392,15,0.29925187032418954,111,0.4577995478522984,42,0.572463768115942,240,0.3483927019982624,244,0.160126582278481,331,0.3475238922675934,313,0.2830188679245283,85
UTEP,CUSA,0.43687374749499,306,0.7147239263803681,205,0.5042881646655232,327,0.3421686746987952,286,0.546239837398374,340,0.6238532110091743,324,0.41583166332665333,351,0.19243830654290242,189,0.32665330661322645,283,0.28903654485049834,103
Texas Southern,SWAC,0.4052901023890785,177,0.7391304347826086,287,0.4483985765124555,165,0.2948328267477204,88,0.4917661278138692,156,0.5242105263157895,117,0.28071672354948807,51,0.17766182134426636,273,0.29436860068259385,216,0.36731843575418993,324
Texas Tech,B12,0.4074702886247878,188,0.7129337539432177,198,0.46571798188874514,223,0.2962962962962963,96,0.4956431976196982,179,0.51875,104,0.3438030560271647,226,0.25035846780617704,13,0.2691001697792869,144,0.3080110497237569,171
Toledo,MAC,0.3889479277364506,103,0.7078651685393258,174,0.43498452012383904,117,0.288135593220339,68,0.4752097347139294,96,0.453551912568306,18,0.3134962805526036,137,0.20443749624195778,128,0.28374070138150903,183,0.26644736842105265,40
Tulane,Amer,0.4102795311091073,195,0.7349397590361446,268,0.4591549295774648,200,0.3233082706766917,224,0.5014115021008404,204,0.6,289,0.35978358881875566,278,0.17640379572305281,277,0.22452660054102797,40,0.311178247734139,182
VCU,A10,0.3662109375,26,0.6706349206349206,41,0.4283667621776504,96,0.2331288343558282,2,0.4383723389257014,12,0.4826666666666667,48,0.318359375,153,0.19333560786989648,182,0.24609375,83,0.258160237388724,29
Valparaiso,MVC,0.44771573604060916,328,0.7488372093023256,305,0.49854227405247814,317,0.3311036789297659,254,0.5548458524953159,349,0.5600907029478458,212,0.3035532994923858,103,0.21938571998404466,75,0.4365482233502538,355,0.34789915966386553,287
Wagner,NEC,0.43003064351378956,281,0.6738461538461539,49,0.4966996699669967,312,0.32171581769436997,218,0.5262923351158645,295,0.6579572446555819,347,0.38100102145045966,325,0.21483554933519944,94,0.3319713993871297,291,0.38,338
Weber St.,BSky,0.42782152230971127,269,0.762962962962963,326,0.4803370786516854,274,0.34106728538283065,281,0.5274211443968934,299,0.5501022494887525,178,0.37707786526684167,315,0.1730239874164373,291,0.23622047244094488,69,0.2717872968980798,52
Western Illinois,OVC,0.4015069967707212,159,0.6677852348993288,33,0.4665551839464883,228,0.283987915407855,57,0.490038863524884,152,0.5388739946380697,154,0.356297093649085,266,0.1782779896443742,270,0.3207750269106566,272,0.2704507512520868,46
Western Michigan,MAC,0.4351063829787234,298,0.731629392971246,255,0.49920760697305866,321,0.3042071197411003,141,0.5293582748765913,305,0.5501222493887531,179,0.32872340425531915,175,0.2188849911576262,79,0.33297872340425533,294,0.3770491803278688,331
Western Carolina,SC,0.4092526690391459,191,0.6742857142857143,52,0.43964421855146124,132,0.33827893175074186,272,0.4968701095461659,184,0.4282608695652174,10,0.2998220640569395,91,0.16141732283464566,329,0.3113879003558719,258,0.39436619718309857,348
Wichita St.,Amer,0.4359567901234568,301,0.6478494623655914,13,0.509009009009009,336,0.2769607843137255,37,0.5083305930066864,240,0.5398230088495575,156,0.3148148148148148,147,0.19161756235877897,196,0.28703703703703703,193,0.33121019108280253,252
William & Mary,CAA,0.3870967741935484,95,0.7194029850746269,220,0.4223918575063613,72,0.30303030303030304,132,0.47688776317872406,101,0.48148148148148145,46,0.2956989247311828,82,0.2241464013755834,58,0.300179211469534,232,0.34739803094233473,285
Winthrop,BSth,0.4192546583850932,245,0.7226277372262774,232,0.47920133111480867,272,0.32054794520547947,213,0.5176888528935356,269,0.5382716049382716,153,0.3778467908902691,319,0.24205474483105,21,0.2836438923395445,182,0.3225255972696246,210
Green Bay,Horz,0.3834862385321101,83,0.7574626865671642,316,0.44108761329305135,139,0.29439252336448596,83,0.48223392277634275,121,0.6196172248803827,317,0.3926605504587156,342,0.2026509650674623,137,0.24587155963302754,82,0.2614475627769572,32
Wofford,SC,0.38952879581151834,106,0.6341463414634146,5,0.4905008635578584,298,0.23404255319148937,3,0.46019900497512434,47,0.5295698924731183,134,0.393717277486911,344,0.17583977290648162,280,0.21465968586387435,28,0.3401015228426396,273
Wright St.,Horz,0.4526578073089701,333,0.6863753213367609,88,0.4988479262672811,319,0.3333333333333333,261,0.5341196660752203,313,0.5009174311926605,71,0.27906976744186046,43,0.18444275750818426,239,0.3230897009966777,280,0.3235294117647059,214
Wyoming,MWC,0.41708542713567837,236,0.7649572649572649,331,0.48328267477203646,283,0.2878338278931751,67,0.5036613355677803,213,0.4578313253012048,23,0.33869346733668343,209,0.15798030614436026,336,0.23517587939698492,64,0.24297520661157024,12
Xavier,BE,0.4386473429951691,308,0.7615894039735099,324,0.5082956259426847,335,0.31451612903225806,187,0.5372983525704695,324,0.6718061674008811,353,0.35942028985507246,276,0.19671499711117835,169,0.29178743961352654,204,0.3770764119601329,332
Youngstown St.,Horz,0.39482758620689656,132,0.698051948051948,129,0.44841269841269843,166,0.29455445544554454,86,0.48243176485117945,123,0.5589519650655022,211,0.3482758620689655,243,0.1829052929007518,243,0.2655172413793103,135,0.3236514522821577,215
Grambling St.,SWAC,0.4,154,0.7048710601719198,156,0.43066884176182707,103,0.33974358974358976,277,0.5062305295950156,227,0.6324324324324324,330,0.3372972972972973,204,0.22044580647026513,70,0.3772972972972973,335,0.335676625659051,261
Merrimack,NEC,0.38195615514333897,76,0.6881720430107527,96,0.4155672823218997,54,0.32242990654205606,221,0.48159563748444073,117,0.5761589403973509,246,0.3608768971332209,283,0.2119485251185277,105,0.3136593591905565,261,0.3250975292587776,224
